PMID,Author,Affiliation
11748478,"Dazord, L",-
11748478,"Caulet-Maugendre, S",-
12473245,"van Esch, W J E","Department of Rheumatology, Leiden University Medical Center, Leiden, The Netherlands."
12473245,"Reparon-Schuijt, C C",-
12473245,"Hamstra, H J",-
12473245,"van Kooten, C",-
12473245,"Logtenberg, T",-
12473245,"Breedveld, F C",-
12473245,"Verweij, C L",-
11792387,"Sardinha, J P M","Departamento de Engenharia Química da Universidade de Coimbra, Polo II, Pinhal de Marrocos, 3030-290, Coimbra, Portugal. jopamasa@ci.uc.pt"
11792387,"Gil, M H",-
11792387,"Mercader, Josep V",-
11792387,"Montoya, Angel",-
11829425,"Choi, Hong-Jo","Department of Surgery, Dong-A University College of Medicine, Pusan, South Korea. colonch@hotmail.com"
11829425,"Kim, Yun-Ki",-
11829425,"Kim, Young-Hoon",-
11829425,"Kim, Sang-Soon",-
11829425,"Hong, Sook-Hee",-
12477717,"Hermand, Patricia","INSERM U76, Institut National de la Transfusion Sanguine, 6 rue Alexandre Cabanel, 75015 Paris, France."
12477717,"Gane, Pierre",-
12477717,"Huet, Martine",-
12477717,"Jallu, Vincent",-
12477717,"Kaplan, Cécile",-
12477717,"Sonneborn, H H",-
12477717,"Cartron, Jean-Pierre",-
12477717,"Bailly, Pascal",-
11786955,"Matsumura, Shuji","Division of Rheumatology, Allergy and Clinical Immunology, University of California at Davis, 95616, USA."
11786955,"Van De Water, Judy",-
11786955,"Kita, Hiroto",-
11786955,"Coppel, Ross L",-
11786955,"Tsuji, Takao",-
11786955,"Yamamoto, Kazuhide",-
11786955,"Ansari, Aftab A",-
11786955,"Gershwin, M Eric",-
11985062,"Aoki, Yosuke","Department of Food and Health Science, Faculty of Human Life Science, Jissen Women's University, Hino 191-8510."
11985062,"Saida, Takahiko",-
11985062,"Nakano, Imaharu",-
11985062,"Saito, Toyokazu",-
11985062,"Ikeguchi, Kunihiko",-
11985062,"Urabe, Takao",-
11985062,"Nishiguchi, Etsuko",-
11985062,"Suzuki, Hideaki",-
11985062,"Takahashi, Kiyoshi",-
11985062,"Mizuno, Yoshikuni",-
12360359,"Misyurina, O Yu","Institute of Physicochemical Medicine, Moscow."
12360359,"Shipitsina, E V",-
12360359,"Parfenova, T M",-
12360359,"Lazarev, V N",-
12360359,"Savicheva, A M",-
12360359,"Govorun, V M",-
12072242,"Hopkins, John","Department of Veterinary Pathology, Royal (Dick) School of Veterinary Studies, University of Edinburgh, Summerhall, Edinburgh EH9 1QH, UK. john.hopkins@ed.ac.uk"
24326646,"Khoo, J J","Hospital Sultanah Aminah, Department of Pathology, 80100, Johor Bahru, Johor, Malaysia."
11986351,"Nakayama, H","First Department of Pathology, Kochi Medical School, Kochi, 783-8505 Japan. nakayamh@kochi-ms.ac.jp"
11986351,"Enzan, H",-
11986351,"Miyazaki, E",-
11986351,"Kuroda, N",-
11986351,"Toi, M",-
12031599,"Kobayashi, Junji","Department of Internal Medicine, Chibaken Saiseikai Narashino Hospital, 1-1-1 Izumi Chou, Narashino, Chiba 275-0006, Japan. maryland95@angel.ne.jp"
12031599,"Katsube, Susumu",-
12031599,"Shimoda, Mayumi",-
12031599,"Furuhashi, Kenji",-
12031599,"Kitano, Shouichi",-
12031599,"Masuda, Mizue",-
12031599,"Maruyama, Tokiko",-
12031599,"Shinomiya, Masaki",-
12210089,"Doussis-Anagnostopoulou, Ipatia A","Department of Histology and Embryology, University of Athens School of Medicine, Athens, Greece. ipatiada@med.uoa.gr"
12210089,"Talks, Kate L",-
12210089,"Turley, Helen",-
12210089,"Debnam, Paul",-
12210089,"Tan, Daphne C",-
12210089,"Mariatos, George",-
12210089,"Gorgoulis, Vassilis",-
12210089,"Kittas, Christos",-
12210089,"Gatter, Kevin C",-
12091345,"Burch, Erin E","Department of Chemical Engineering, Ohio University, Athens, OH 45701, USA."
12091345,"Shinde Patil, Vivek R",-
12091345,"Camphausen, Raymond T",-
12091345,"Kiani, Mohammad F",-
12091345,"Goetz, Douglas J",-
12461064,"Jain, P","Department of Academic Haematology and Cytogenetics, The Royal Marsden NHS Trust, Fulham Road, London SW3 6JJ, UK."
12461064,"Giustolisi, G M",-
12461064,"Atkinson, S",-
12461064,"Elnenaei, M O",-
12461064,"Morilla, R",-
12461064,"Owusu-Ankomah, K",-
12461064,"Rafiq-Mohammed, F",-
12461064,"Matutes, E",-
12461064,"Wotherspoon, A",-
12461064,"Catovsky, D",-
12383533,"Drake, Janet G","Division of Gynecologic Oncology, Department of Obstetrics and Gynecology, University of South Florida College of Medicine, Tampa, Florida, USA. drake@etsu.edu"
12383533,"Becker, Jeanne L",-
12934247,"Muiño, Juan C",-
12934247,"Garnero, Roberto",-
12934247,"Caillet Bois, Ricardo",-
12934247,"Gregorio, María J",-
12934247,"Ferrero, Mercedes",-
12934247,"Romero-Piffiguer, Marta",-
12393027,"Abregú, Adela V","Departamento de Biologi;a del Desarrollo, Instituto Superior de Investigaciones Biológicas (INSIBIO), Consejo Nacional de Investigaciones Cienti;ficas y Técnicas (CONICET) y Universidad Nacional del Tucumán (UNT), Chacabuco 461, 4000-San Miguel de Tucumán, Tucumán, Argentina"
12393027,"Genta, Susana B",-
12393027,"Sánchez Riera, Alicia N",-
12393027,"Sánchez, Sara S",-
12518199,"Al-Karawi, Khalid S","Department of Surgery, Dammam Central Hospital, Al-Khobar 31952, Kingdom of Saudi Arabia. kgarawy1@yahoo.com"
12297397,"Dargeviciute, Ausra","Institute of Biotechnology, LT-2028, Vilnius, Lithuania."
12297397,"Brus Sjölander, Katarina",-
12297397,"Sasnauskas, Kestutis",-
12297397,"Krüger, Detlev H",-
12297397,"Meisel, Helga",-
12297397,"Ulrich, Rainer",-
12297397,"Lundkvist, Ake",-
12375151,"Ariizumi, Shun-ichi","Department of Gastroenterological Surgery, Tokyo Women's Medical University, 8-1 Kawada, Shinjuku-ku, Tokyo 162-8666, Japan."
12375151,"Takasaki, Ken",-
12375151,"Otsubo, Takehito",-
12375151,"Yamamoto, Masakazu",-
12375151,"Nakano, Masayuki",-
11831845,"Saito, Megumi","Department of Clinical Pharmacology and Therapeutics, University of Shizuoka School of Pharmaceutical Sciences, 52-1 Yada, Shizuoka, 422-8526, Japan. saitom@ys2.u-shizuoka-ken.ac.jp"
11831845,"Sugiyama, Kiyoshi",-
12434121,"Testino, G","Unit of Hepato-Gastroenterology, S Martino Hospital, Genoa, Italy. testinogia@tiscalinet.it"
12434121,"Gada, D",-
12434121,"De Iaco, F",-
12434121,"Cornaggia, M",-
12060525,"Liu, Ge-Xiu","Institute of Pharmacy & Pharmacology, Nanhua University, Hengyang 421001, Hunan, China."
12060525,"Ou, Da-Ming",-
12060525,"Li, Li-Xin",-
12060525,"Chen, Lin-Xi",-
12060525,"Huang, Hong-Lin",-
12060525,"Liao, Duan-Fang",-
12060525,"Tang, Chao-Shu",-
12366719,"Hirose, Yuko","Division of Hematology and Immunology, Department of Internal Medicine, Kanazawa Medical University, 1-1 Daigaku, Uchinada-machi, Kahoku-gun, Ishikawa 920-0293, Japan. y-hirose@kanazawa-med.ac.jp"
12366719,"Masaki, Yasufumi",-
12366719,"Kawabata, Hiroshi",-
12366719,"Ogawa, Noriyoshi",-
12366719,"Wano, Yuji",-
12366719,"Sugai, Susumu",-
11730907,"Hasegawa, Akiko","Laboratory of Developmental Biology and Reproduction, Institute for Advanced Medical Sciences, Hyogo College of Medicine, Nishinomiya, 663-8501, Japan."
11730907,"Hamada, Yukari",-
11730907,"Shigeta, Minoru",-
11730907,"Koyama, Koji",-
12219610,"Burkhard-Meier, C",Herz-Kreislauf-Klinik Bad Berleburg. caspmei@aol.com
12219610,"LaRosée, K",-
12219610,"Schmidt, M",-
12219610,"Baer, F M",-
12161354,"Maynadié, Marc","Service d'Hématologie biologique, CHU de Dijon, 2 Boulevard Maréchal de Lattre de Tassigny, 21034 Dijon Cedex, France. mmaynadie@chu-dijon.fr"
12161354,"Gerland, Luc",-
12161354,"Aho, Serge",-
12161354,"Girodon, François",-
12161354,"Bernier, Michel",-
12161354,"Brunet, Corinne",-
12161354,"Campos, Lydia",-
12161354,"Daliphard, Sylvie",-
12161354,"Deneys, Véronique",-
12161354,"Falkenrodt, Annie",-
12161354,"Jacob, Marie-Christine",-
12161354,"Kühlein, Emilienne",-
12161354,"LeCalvez, Geneviève",-
12161354,"Moskovtchenko, Philippe",-
12161354,"Philip, Patrick",-
12161354,"Carli, Paule-Marie",-
12161354,"Faure, Gilbert C",-
12161354,"Béné, Marie-Christine",-
11792072,"Suwa, Tatsushi","McDonald Research Laboratory, University of British Columbia, St Paul's Hospital, Vancouver, Canada."
11792072,"Hogg, James C",-
11792072,"Vincent, Renaud",-
11792072,"Mukae, Hiroshi",-
11792072,"Fujii, Takeshi",-
11792072,"van Eeden, Stephan F",-
18944017,"Sether, D M",-
18944017,"Hu, J S",-
15849933,"Sosa, Nibaldo L González","Laboratorio de Investigaciones del SIDA, Ciudad de La Habana, Cuba. cicdc@infomed.sld.cu"
15849933,"Alfonso, Lázaro Regalado",-
15849933,"González, Martha J Alfonso",-
15849933,"de Armas, Madeline Blanco",-
15849933,"Sui, Otto Cruz",-
12383436,"Maimala, S","Department of Entomology, Kasetsart University, Bangkok, Thailand."
12383436,"Tartar, A",-
12383436,"Boucias, D",-
12383436,"Chandrapatya, A",-
12353136,"Hirano, Hiroshi","Division of Pathology, Toneyama National Hospital, 5-1-1 Toneyama, Toyonaka, Osaka 560-8552, Japan. patho@toneyama.hosp.go.jp"
12353136,"Ichimura, Takaya",-
12353136,"Hanibuchi, Masaki",-
12353136,"Nakagawa, Masaru",-
12353136,"Maekura, Ryoji",-
12353136,"Ito, Masami",-
12353136,"Maeda, Tamaki",-
12353136,"Yoshii, Yasuyoshi",-
12353136,"Kuwabara, Hiroko",-
12353136,"Mori, Hiroshi",-
12037083,"Fournier, Pierre-Edouard","Unité des Rickettsies, Faculté de Médecine, CNRS UMR 6020 27, Université de la Méditerranée, 13385 Marseille, Cedex 05, France."
12037083,"Fujita, Hiromi",-
12037083,"Takada, Nobuhiro",-
12037083,"Raoult, Didier",-
11902919,"Maragos, Chris M","Mycotoxin Research Unit, National Center for Agricultural Utilization Research, USDA/ARS, 1815 North University Street, Peoria, Illinois 61604, USA. maragocm@ncaur.usda.gov"
11902919,"Plattner, Ronald D",-
11788991,"Weng, Shawn","Phylos, Lexington, MA 02421, USA."
11788991,"Gu, Ke",-
11788991,"Hammond, Philip W",-
11788991,"Lohse, Peter",-
11788991,"Rise, Cecil",-
11788991,"Wagner, Richard W",-
11788991,"Wright, Martin C",-
11788991,"Kuimelis, Robert G",-
19003085,"Benton, Trish","Hyseq Pharmaceuticals, 675 Almanor Ave., Sunnyvale, CA, 94086, USA."
19003085,"Chen, Tim",-
19003085,"McEntee, Michele",-
19003085,"Fox, Brian",-
19003085,"King, David",-
19003085,"Crombie, Robert",-
19003085,"Thomas, Thomas C",-
19003085,"Bebbington, Christopher",-
15510639,"Bai, Ningyan","Zhongshan Ophthalmic Center, Sun Yat-sen University, Guangzhou 510060, China."
15510639,"Tang, Shibo",-
15510639,"Lin, Jianxian",-
15510639,"Zhu, Banghao",-
15510639,"Luo, Yan",-
15510639,"Lin, Shaofen",-
12445654,"Choma, Caroline","Norwegian School of Veterinary Science, Department of Pharmacology Microbiology and Food Hygiene, PO Box 8146, 0033, Oslo, Norway."
12445654,"Granum, Per Einar",-
12296544,"Lindley, Celeste","University of North Carolina School of Pharmacy, Chapel Hill, USA."
21329600,"Xie, Zuofu","Department of Immunopathology, Fujian Provincial Tumor Hospital & Fujian Provincial Cancer Institute, Fuzhou, Fujian 350014, P.R.China."
21329600,"Wu, Yunkun",-
21329600,"Zhou, Dongmei",-
21329600,"Lin, Xiandong",-
21329600,"Lin, Sheng",-
12237432,"Örvell, Claes","Huddinge University Hospital, Department of Clinical Virology, Karolinska Institutet, SE-141 86 Stockholm, Sweden1."
12237432,"Tecle, Tesfaldet","Huddinge University Hospital, Department of Clinical Virology, Karolinska Institutet, SE-141 86 Stockholm, Sweden1."
12237432,"Johansson, Bo","Huddinge University Hospital, Department of Clinical Virology, Karolinska Institutet, SE-141 86 Stockholm, Sweden1."
12237432,"Saito, Hiroyuki","Department of Microbiology, Akita Prefectural Institute of Public Health, Akita 010-0874, Japan2."
12237432,"Samuelson, Agneta","Huddinge University Hospital, Department of Clinical Virology, Karolinska Institutet, SE-141 86 Stockholm, Sweden1."
12489190,"Handa, Keisuke","Department of Operative Dentistry and Endodontics, Kanagawa Dental College, 82 Inaokacho, Yokosuka-city, Kanagawa, Japan 238-8580."
12489190,"Saito, Masahiro",-
12489190,"Tsunoda, Akira",-
12489190,"Yamauchi, Masato",-
12489190,"Hattori, Shintaro",-
12489190,"Sato, Sadao",-
12489190,"Toyoda, Minoru",-
12489190,"Teranaka, Toshio",-
12489190,"Narayanan, A Sampath",-
12462082,"Sasaki, Masaomi","Department of Pathology, Osaka City University Hospital, Second Deaprtment of Surgery, Osaka City University Medical School, Osaka, Japan."
12462082,"Morimoto, Ken",-
12462082,"Koh, Masae",-
12462082,"Wakasa, Kenichi",-
12462082,"Haba, Tomoko",-
12462082,"Kinoshita, Hiroaki",-
11867114,"Shakoor, Najia",-
11867114,"Michalska, Margaret",-
11867114,"Harris, Charlotte A",-
11867114,"Block, Joel A",-
11986263,"Karem, Kevin L","Viral Exanthems and Herpesvirus Branch, Division of Viral and Rickettsial Diseases, Centers for Disease Control and Prevention, Atlanta, Georgia 30333, USA. kkarem@cdc.gov"
11986263,"Poon, Alysia C",-
11986263,"Bierl, Cynthia",-
11986263,"Nisenbaum, Rosane",-
11986263,"Unger, Elizabeth",-
11786396,"Liu, Alvin Y","Department of Urology, University of Washington, Seattle, Washington 98195, USA."
11786396,"True, Lawrence D",-
12971483,"Jamornthanyawat, Natsuda","Department of Helminthology, Faculty of Tropical Medicine, Mahidol University, Bangkok, Thailand."
12445483,"Zambito, Anna Maria","Laboratory of Biochemistry and Genetics, NIDDK, NIH, Building 8, Room 2A23, 9000 Rockville Pike, Bethesda, MD 20892, USA."
12445483,"Knipling, Leslie",-
12445483,"Wolff, J",-
30818666,"Lin, Youjian","Department of Plant Protection, Fujian Agriculture and Forest University, Fuzhou, Fujian 350002, P. R. China."
30818666,"Rundell, Phyllis A","Biologist, Indian River Research and Education Center, University of Florida, Fort Pierce 34945."
30818666,"Powell, Charles A","Professor, Indian River Research and Education Center, University of Florida, Fort Pierce 34945."
12488503,"Lapham, Cheryl K","Division of Viral Products, Center for Biologics Evaluation and Research, Food and Drug Administration, Bethesda, Maryland 20892, USA."
12488503,"Romantseva, Tatiana",-
12488503,"Petricoin, Emmanuel",-
12488503,"King, Lisa R",-
12488503,"Manischewitz, Jody",-
12488503,"Zaitseva, Marina B",-
12488503,"Golding, Hana",-
12652080,"Rizzo, Angela Maria","Institute of General Physiology and Biochemistry, 20134 Milan, Italy."
12652080,"Berra, Bruno",-
12652080,"Rossi, Federica",-
12652080,"Guerra, Anna",-
12652080,"Gornati, Rosalba",-
12652080,"Bernardini, Giovanni",-
12652080,"Taki, Takao",-
12652080,"Kasama, Takeshi",-
12652080,"Mauri, Laura",-
12652080,"Sonnino, Sandro",-
12428416,"Stöckbauer, P","Ustav hematologie a krevní transfuze, Praha. stockbau@uhkt.cz"
12363053,"Mangiafico, Joseph A","Diagnostic Systems Division, United States Army Medical Research Institute of Infectious Diseases, Fort Detrick, Frederick, Maryland 21702-5011, USA. joseph.mangiafico@amedd.army.mil"
12363053,"Rossi, Cindy A",-
12363053,"Ludwig, George V",-
11889694,"Volgareva, G M","N.N. Blokhin Cancer Research Center, 115478, Moscow."
11889694,"Zavalishina, L E",-
11889694,"Frank, G A",-
11889694,"Andreeva, Iu Iu",-
11889694,"Petrov, A N",-
11889694,"Kiselev, F L",-
11889694,"Spitkovskiĭ, D D",-
12461058,"Rice, A J","Department of Histopathology, Royal Brompton Hospital, Sydney Street, London, SW3 6NP, UK. ricealex@hotmail.com"
12461058,"Steward, M A",-
12461058,"Quinn, C M",-
12060464,"Theodore, Pierre R","Transplantation Biology Research Center, Surgical Service, Massachusetts General Hospital/Harvard Medical School, Boston, MA, USA."
12060464,"Simon, Andre R",-
12060464,"Warrens, Anthony N",-
12060464,"Sackstein, Robert",-
12060464,"Sykes, Megan",-
12133836,"Wang, Jiang Huai","Department of Academic Surgery, National University of Ireland, Cork University Hospital, Cork, Ireland. jh.wang@ucc.ie"
12133836,"Doyle, Majella",-
12133836,"Manning, Brian J",-
12133836,"Di Wu, Qiong",-
12133836,"Blankson, Siobhan",-
12133836,"Redmond, H Paul",-
12043157,"Medzhidova, A A","Ivanovsky Research Institute of Virology, Research Institute of Pediatrics, Research Institute of Phisiko-Chemical Medicine, Research and Production Firm Litekh, Morozovskaya Children's Clinical Hospital, Moscow, Russia."
12043157,"Nisevich, L L",-
12043157,"Fedorova, N E",-
12043157,"Il'ina, E N",-
12043157,"Talalaev, A G",-
12043157,"Adueva, S M",-
12043157,"Khizhniakova, T M",-
12043157,"Malakhova, M V",-
12043157,"Govorun, V M",-
12043157,"Kushch, A A",-
12176146,"Iturriza Gómara, Miren","Clinical Microbiology and Public Health Laboratory, Addenbrooke's Hospital, Hills Road, Cambridge CB22QW, UK. mirren.iturriza-gomara@addenbrookes.nhs.uk"
12176146,"Wong, Cecilia",-
12176146,"Blome, Sandra",-
12176146,"Desselberger, Ulrich",-
12176146,"Gray, Jim",-
14600944,"Wygoda, Zbigniew","Department of Nuclear Medicine and Endocrine Oncology, Centre of Oncology, Maria Skłodowska-Curie Memorial Institute, Gliwice, Poland."
14600944,"Tarnawski, Rafał",-
14600944,"Brady, Luther",-
14600944,"Steplewski, Zenon",-
14600944,"Bazowski, Piotr",-
14600944,"Wojtacha, Maciej",-
14600944,"Stepień, Tomasz",-
14600944,"Kula, Dorota",-
14600944,"Składowski, Kszysztof",-
14600944,"Kokocińska, Danuta",-
14600944,"Wygoda, Andrzej",-
14600944,"Pawlaczek, Agnieszka",-
14600944,"Etmańska, Aleksandra",-
14600944,"Larysz, Dawid",-
14600944,"Jarzab, Barbara",-
12408874,"García-Espinosa, Gary","Department of Poultry Science, University of Arkansas, Fayetteville, AR 72701, USA."
12408874,"Moore, Randy W",-
12408874,"Berghman, Luc R",-
12408874,"Hargis, Billy M",-
12047764,"Seki, Shuichi","Third Department of Internal Medicine, Osaka City University Medical School, Osaka, Japan."
12047764,"Kitada, T",-
12047764,"Yamada, T",-
12047764,"Sakaguchi, H",-
12047764,"Nakatani, K",-
12047764,"Onoda, N",-
12047764,"Satake, K",-
11962738,"Merono, A","Department of Genetic, Spanish Research Council-University of Córdoba, Spain."
11962738,"Lucena, C",-
11962738,"López, A",-
11962738,"Garrido, J J",-
11962738,"Pérez, de la Lastra J M",-
11962738,"Llanes, D",-
12769257,"Errede, Mariella","Department of Human Anatomy and Histology, University of Bari Medical School, Polyclinics, piazza Giulio Cesare, 70124 Bari, Italy."
12769257,"Benagiano, Vincenzo",-
12769257,"Girolamo, Francesco",-
12769257,"Flace, Paolo",-
12769257,"Bertossi, Mirella",-
